DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
2440088.91,298.71,12.01,297.32,194.99,241.93,0,39.7,55.4,38.74,55.4,
2440078.89,17.26,1.02,18.33,17.59,259.2,0,0,0,0,0,
2440068.87,20.6,1.21,18.67,15.06,241.93,0,0,0,0,0,
2440058.85,61.84,4.88,54.8,62.55,259.2,0,0,0,0,0,
2440048.83,27.28,26.09,21.07,414.46,241.93,0,0,0,0,0,
2440038.81,45.27,23.77,41.04,376.98,241.93,0,0,0,0,0,
2440028.79,53.9,2.94,54.06,45.13,259.2,0,0,0,0,0,
2440018.77,181.26,14.1,183,223.83,241.93,0,0,0,0,0,
2440008.71,302.86,12.01,307.62,200.02,259.2,0,932.02,0,927.84,0,
2439998.68,198.4,4.75,187.06,68.89,241.93,0,737.52,291.02,729.47,291.02,
2439988.64,254.54,9.72,243.39,157.88,241.93,0,0,0,0,0,
2439978.60,164.91,6.35,161.26,104.94,259.2,0,0,0,0,0,
2439968.58,61.75,4.83,57.04,66.65,241.93,0,0,0,0,0,
2439958.56,32.4,26.34,26.95,418.33,259.23,0,0,0,0,0,
2439948.54,42.81,23.74,39.53,377.49,241.93,0,0,0,0,0,
2439938.52,55.9,2.96,52.92,44.86,241.93,0,0,0,0,0,
2439928.49,177.97,14.07,176.43,222.07,259.2,0,0,0,0,0,
2439918.45,303.87,12.1,306.68,201.22,241.93,0,933.68,0,926.18,0,
2439908.42,185.24,3.97,184.18,64,259.2,0,739.65,291.02,727.33,291.02,
2439898.38,190.42,8.57,190.4,138.04,241.93,0,0,0,0,0,
2439888.36,10.35,0.93,9.58,12.76,241.93,0,0,0,0,0,
2439878.33,44.44,3.87,39.72,49.53,259.23,0,0,0,0,0,
2439868.31,64.13,6.11,56.03,89.65,241.93,0,0,0,0,0,
2439858.29,9.44,45.17,6.84,721.59,259.2,0,0,0,0,0,
2439848.27,47.61,0.97,43.94,13.57,241.93,0,0,0,0,0,
2439838.24,106.54,10.04,104.38,155.23,241.93,0,0,0,0,0,
2439828.21,310.63,17.02,317.33,278.7,259.2,0,0,0,0,0,
2439818.19,164.8,1.65,163.24,26.4,241.93,0,1425.29,128.49,1415.7,128.49,
2439808.13,314.11,11.87,311.09,189.5,259.2,0,229.67,149.81,230.51,149.81,
2439798.11,10.57,0.84,9.32,13.52,241.93,0,0,0,0,0,
2439787.99,44.98,4.56,41.36,65.38,241.93,0,0,0,0,0,
2439777.97,65.28,6.68,59.84,98.11,259.2,0,0,0,0,0,
2439767.95,17.98,44.32,19.14,707.31,241.95,0,0,0,0,0,
2439757.93,38.6,0.94,35.67,13.3,259.2,0,0,0,0,0,
2439747.91,110.04,10.74,105.14,167.05,241.93,0,0,0,0,0,
2439737.88,312.76,16.65,318.13,272.33,241.95,0,0,0,0,0,
2439727.83,158.77,1.06,157.7,17.09,259.2,0,1470.1,160.56,1452.04,160.56,
2439717.79,307.9,11.86,306,192.43,241.93,0,201.04,130.46,200.16,130.46,
2439707.77,18.62,0.87,17.31,13.04,259.2,0,0,0,0,0,
2439697.75,13.91,1.16,12.93,15.47,241.93,0,0,0,0,0,
2439687.72,65.75,4.99,56.82,65.41,241.93,0,0,0,0,0,
2439677.70,36.02,22.96,30.17,363.17,259.2,0,0,0,0,0,
2439667.68,42.21,27.21,37.66,432.06,241.93,0,0,0,0,0,
2439657.66,49.2,2.54,48.34,38.27,259.2,0,0,0,0,0,
2439647.63,163.41,13.92,164.98,219.1,241.93,0,0,0,0,0,
2439637.57,305.27,12.72,310.41,209.52,241.93,0,824.44,0,819.23,0,
2439627.53,165.23,3.07,156.8,44.85,259.2,0,832.69,291.02,822.24,291.02,
2439617.48,230.66,9.66,231.45,152.88,241.93,0,0,0,0,0,
2439607.46,11.58,0.83,9.56,13.9,259.23,0,0,0,0,0,
2439597.44,38.51,2.69,34.31,34.14,241.93,0,0,0,0,0,
2439587.42,63.2,3.62,58.52,48.57,241.93,0,0,0,0,0,
2439577.40,5.13,36.54,4.44,583.41,259.2,0,0,0,0,0,
2439567.38,47.01,12.82,43.91,202.69,241.93,0,0,0,0,0,
2439557.36,95.54,5.58,91.25,84.26,259.22,0,0,0,0,0,
2439547.34,263.21,16.44,269.58,261.76,241.93,0,0,0,0,0,
2439537.30,210.03,6.14,208.87,105.51,241.93,0,1288.06,60.21,1277.99,60.21,
2439527.24,335.52,12.1,333.86,193.78,259.2,0,366.07,230.81,356.68,230.81,
2439517.20,10.32,0.83,10.14,12.92,241.93,0,0,0,0,0,
2439507.18,39.19,2.72,36.42,37.2,259.23,0,0,0,0,0,
2439497.15,68.06,3.72,61.73,49.36,241.93,0,0,0,0,0,
2439487.14,6.96,36.62,4.8,584.85,241.93,0,0,0,0,0,
2439477.11,47.51,13.03,44.66,207.02,259.2,0,0,0,0,0,
2439467.09,108.94,6.26,106.59,95.71,241.93,0,0,0,0,0,
2439457.07,255.72,17.79,262.27,282.52,259.2,0,0,0,0,0,
2439447.03,209.51,5.07,205.07,88.72,241.93,0,1317.43,70.04,1306.7,70.04,
2439436.98,324.82,11.82,318.44,186.75,241.95,0,349.29,217.29,346.87,217.29,
2439426.96,10.93,0.57,8.51,8.55,259.2,0,0,0,0,0,
2439416.94,21.57,1.31,18.3,18.28,241.95,0,0,0,0,0,
2439406.92,56.27,4.67,52.71,63.04,259.2,0,0,0,0,0,
2439396.90,38.96,17.83,36.22,280.94,241.93,0,0,0,0,0,
2439386.88,30.43,32.41,28.6,516.62,241.93,0,0,0,0,0,
2439376.86,49.49,2.15,48.98,32.62,259.2,0,0,0,0,0,
2439366.84,151.58,13.74,149.55,215.73,241.93,0,0,0,0,0,
2439356.78,314.94,13.33,319.28,219.98,259.2,0,674.37,0,670.9,0,
2439346.75,129.94,1.2,127.84,18.45,241.93,0,990.36,291.02,967.49,291.02,
2439336.67,265.79,10.99,267.13,178.74,241.93,0,0,0,0,0,
2439326.65,18.28,1.03,18.08,17.48,259.2,0,0,0,0,0,
2439316.63,34.89,1.62,31.68,19.64,241.93,0,0,0,0,0,
2439306.61,60.24,4.62,52.61,59.79,259.2,0,0,0,0,0,
2439296.59,13.72,32.4,10.88,517.18,241.93,0,0,0,0,0,
2439286.57,41.9,17.01,40.65,270.7,241.93,0,0,0,0,0,
2439276.55,67.32,3.84,67.64,58.09,259.2,0,0,0,0,0,
2439266.52,239.26,15.58,243.3,246.82,241.93,0,0,0,0,0,
2439256.47,251.7,9.63,251.02,162.01,259.2,0,1160.2,20.07,1151.56,20.07,
2439246.43,305.85,11.02,301.68,175.39,241.93,0,510.97,270.95,504.12,270.95,
2439236.40,47.48,1.72,43.8,24.38,241.95,0,0,0,0,0,
2439226.38,33.14,1.68,34.31,22.83,259.2,0,0,0,0,0,
2439216.36,59.42,4.49,56.37,62.81,241.95,0,0,0,0,0,
2439206.34,17.61,33.25,14.76,529.26,257.97,0,0,0,0,0,
2439196.32,42.89,16.56,39.69,262.54,243.64,0,0,0,0,0,
2439186.30,72.08,3.98,70.33,59.85,241.93,0,0,0,0,0,
2439176.28,247.81,15.78,251.62,249.36,259.2,0,0,0,0,0,
2439166.22,241.55,9.4,243.01,158.31,241.93,0,1193.17,24.01,1181.54,23.99,
2439156.18,316.64,11.52,317.7,184.47,253.82,0,475.93,258.3,467.59,258.3,
2439146.15,30.73,0.96,28,14.88,247.97,0,0,0,0,0,
2439136.14,19.93,1.25,16.33,18.46,241.93,0,0,0,0,0,
2439126.11,42.9,4.39,39.81,59.19,259.2,0,0,0,0,0,
2439116.09,53.58,14.05,47.07,217.95,241.95,0,0,0,0,0,
2439106.07,29.49,36.54,28.65,582.73,251.08,0,0,0,0,0,
2439096.05,42.23,1.69,43.32,25.68,250.55,0,0,0,0,0,
2439086.03,138.94,13.8,138.08,216.63,241.93,0,0,0,0,0,
2439075.97,312.96,13.76,316.84,226.97,259.2,0,280.15,0,282.38,0,
2439065.95,141.14,0.37,137.97,5.27,241.94,0,1379.12,291.02,1367.34,291.02,
2439055.87,286.76,11.92,281.62,188.42,245.84,0,0,0,0,0,
2439045.85,17.02,1.05,18,16.98,255.75,0,0,0,0,0,
2439035.83,25.12,1.32,26.01,19.95,241.93,0,0,0,0,0,
2439025.81,53.95,4.42,50.07,58.44,259.2,0,0,0,0,0,
2439015.79,23.36,28.8,19.97,458.35,241.93,0,0,0,0,0,
2439005.77,44.25,20.95,40.62,332.43,243.39,0,0,0,0,0,
2438995.76,65.06,3.46,61.52,51.84,258.18,0,0,0,0,0,
2438985.73,188.16,14.14,187.59,223.14,241.95,0,0,0,0,0,
2438975.68,295.84,11.58,298.52,193.15,259.2,0,1032.92,0,1024.22,0,
2438965.65,240.02,5.69,234.15,88.55,241.93,0,641.09,291.02,628.61,291.02,
2438955.58,131.68,7.07,128.06,113.27,241.93,0,0,0,0,0,
2438945.56,29.18,1.53,25.76,20.05,259.2,0,0,0,0,0,
2438935.55,56.55,4.55,48.85,59.03,241.93,0,0,0,0,0,
2438925.53,26.66,29.42,25.11,468.75,259.2,0,0,0,0,0,
2438915.50,43.61,20.56,41.1,326.23,241.93,0,0,0,0,0,
2438905.49,63.14,3.53,62.78,52.93,241.93,0,0,0,0,0,
2438895.46,192.77,14.4,191.85,226.06,259.21,0,0,0,0,0,
2438885.40,289.53,11.08,292.3,186.79,241.93,0,1041.07,0,1035.72,0,
2438875.36,253.7,7.06,248.09,109.49,259.2,0,620.23,291.02,616,291.02,
2438865.30,101.36,5.04,103.49,80.42,241.93,0,0,0,0,0,
2438855.28,17.27,1.1,18.21,18.31,241.93,0,0,0,0,0,
2438845.26,41.1,3.62,37.49,46.66,259.21,0,0,0,0,0,
2438835.24,61.99,9.19,54.02,138.46,241.93,0,0,0,0,0,
2438825.21,32.48,42.41,28.94,675.64,259.2,0,0,0,0,0,
2438815.16,38.73,1.27,37.52,19.09,241.93,0,0,0,0,0,
2438805.14,112,13.51,110.31,212.15,241.93,0,0,0,0,0,
2438795.11,324.28,14.34,330.09,235.88,259.2,0,0,0,0,0,
2438785.09,146.26,0.26,147.06,4.37,241.93,0,1599.23,204.29,1586.3,204.29,
2438775.03,306.42,12.3,305.25,196.65,259.2,0,60.5,76.7,60.69,76.7,
2438765.01,19.42,1.09,16.91,15.58,241.93,0,0,0,0,0,
2438755.00,14.41,1.04,12.64,15.9,241.93,0,0,0,0,0,
2438744.97,58.77,4.61,55.72,62.75,259.2,0,0,0,0,0,
2438734.95,29.53,25.41,26.6,403.63,241.93,0,0,0,0,0,
2438724.93,42.74,24.39,40.91,387.59,259.2,0,0,0,0,0,
2438714.92,54.95,3.02,54.56,45.45,241.93,0,0,0,0,0,
2438704.89,174.95,13.93,172.68,219.98,241.93,0,0,0,0,0,
2438694.83,299.57,12.11,300.83,200.84,259.2,0,921.24,0,912.31,0,
2438684.80,181.9,3.34,176.83,50.83,241.93,0,751.08,291.02,738.64,291.02,
2438674.76,205.53,9.38,202.06,148.55,259.2,0,0,0,0,0,
2438664.74,14.76,1.09,13.84,14.3,241.94,0,0,0,0,0,
2438654.72,61.46,4.86,54.67,62.74,241.95,0,0,0,0,0,
2438644.70,35.66,26,30.34,411.83,259.2,0,0,0,0,0,
2438634.68,45.22,24.21,39.2,383.94,241.93,0,0,0,0,0,
2438624.66,54.8,2.99,53.13,45.49,259.2,0,0,0,0,0,
2438614.64,175,13.94,176.66,220.23,241.93,0,0,0,0,0,
2438604.58,300.67,12.11,305.86,201.08,241.93,0,927.17,0,921.86,0,
2438594.54,182.02,3.92,180.16,62.97,259.2,0,738.06,291.02,732.55,291.02,
2438584.50,195.44,8.64,190.7,137.77,241.93,0,0,0,0,0,
2438574.48,9.92,0.82,8.97,14.56,259.2,0,0,0,0,0,
2438564.46,40.33,2.77,37.84,35.64,241.93,0,0,0,0,0,
2438554.44,64.94,5.79,57.06,81.48,241.93,0,0,0,0,0,
2438544.42,7.5,46.57,7.36,743.36,259.23,0,0,0,0,0,
2438534.40,48.67,1.01,45.94,13.64,241.93,0,0,0,0,0,
2438524.38,106.18,10.36,101.86,161.09,259.2,0,0,0,0,0,
2438514.35,311.3,16.78,316.7,274.85,241.93,0,0,0,0,0,
2438504.33,160.64,1.5,158.77,24.65,241.93,0,1385.29,111.8,1371.35,111.8,
2438494.27,325.25,11.99,316.01,188.81,259.2,0,275.13,174.9,275.06,174.9,
2438484.26,10.44,0.89,8.3,12.33,241.95,0,0,0,0,0,
2438474.23,42.61,2.83,38.34,37.22,259.2,0,0,0,0,0,
2438464.21,75.54,6.31,69.68,92.88,241.93,0,0,0,0,0,
2438454.19,11.9,46.44,9.18,741.62,241.93,0,0,0,0,0,
2438444.17,49.82,1.05,45.49,14.52,259.2,0,0,0,0,0,
2438434.15,104.39,10.62,103.33,166.56,241.93,0,0,0,0,0,
2438424.12,311.71,16.51,317.44,269.62,259.21,0,0,0,0,0,
2438414.10,160.21,1.5,161.59,24.5,241.93,0,1425.37,122.29,1409.87,122.27,
2438404.01,307.34,11.9,306.68,189.96,241.93,0,231.41,151.12,231.44,151.12,
2438393.99,11.11,0.56,8.14,9.37,259.2,0,0,0,0,0,
2438383.95,23.53,1.35,20.57,19.13,241.93,0,0,0,0,0,
2438373.93,57.56,4.82,52.28,63.04,259.2,0,0,0,0,0,
2438363.91,38.2,21.41,35.43,337.97,241.93,0,0,0,0,0,
2438353.89,30.95,28.75,28.41,456.71,241.93,0,0,0,0,0,
2438343.87,59.52,2.6,58.19,39.04,259.2,0,0,0,0,0,
2438333.84,158.35,13.7,157.6,215.68,241.93,0,0,0,0,0,
2438323.77,308.33,12.88,311.14,212.37,259.2,0,808.21,0,806.31,0,
2438313.74,143.48,2.49,140.6,38.01,241.93,0,858.84,291.02,847.96,291.02,
2438303.67,249.48,10.07,246.84,157.13,241.93,0,0,0,0,0,
2438293.65,9.13,0.85,9.2,12.98,259.2,0,0,0,0,0,
2438283.63,34.81,1.64,31.31,20.35,241.93,0,0,0,0,0,
2438273.60,63.51,4.55,56.14,61.72,259.2,0,0,0,0,0,
2438263.59,11.5,35.18,7,561.48,241.93,0,0,0,0,0,
2438253.57,45.71,14.29,40.33,224.13,241.93,0,0,0,0,0,
2438243.55,106.31,6.36,104.11,97.09,259.2,0,0,0,0,0,
2438233.53,245.27,13.8,254.12,219.81,241.93,0,0,0,0,0,
2438223.49,214.19,8.75,211.28,147.75,259.2,0,1269.16,60.21,1271.31,60.21,
2438213.45,337.38,12.17,332.72,195.31,241.93,0,395.14,230.81,387.73,230.81,
2438203.43,12.07,0.82,9.16,11.61,241.93,0,0,0,0,0,
2438193.41,35.66,2.67,31.21,34.59,259.23,0,0,0,0,0,
2438183.39,70.25,3.95,63.63,48.89,241.93,0,0,0,0,0,
2438173.37,6.8,36.11,5.46,576.86,259.2,0,0,0,0,0,
2438163.35,46.84,13.48,43.67,212.34,241.93,0,0,0,0,0,
2438153.33,107.8,8.44,103.26,129.33,241.93,0,0,0,0,0,
2438143.31,252.46,13.57,257.96,216.23,259.2,0,0,0,0,0,
2438133.27,209.96,6.16,208.96,106.07,241.93,0,1279,60.21,1270.95,60.21,
2438123.23,328.03,12.01,325.22,188.74,259.2,0,386.58,230.81,380.08,230.81,
2438113.21,10.82,0.54,11.12,8.47,241.93,0,0,0,0,0,
2438103.19,19.29,1.21,17.64,18.38,241.93,0,0,0,0,0,
2438093.17,56.6,4.66,46.77,62.38,259.2,0,0,0,0,0,
2438083.15,43.9,16.47,38.12,255.73,241.93,0,0,0,0,0,
2438073.13,30.23,33.9,24.6,539.15,259.2,0,0,0,0,0,
2438063.11,51.21,2.14,51.87,32.8,241.93,0,0,0,0,0,
2438053.08,143.59,13.61,145.54,214.19,241.93,0,0,0,0,0,
2438043.03,318.47,13.44,321.51,222.31,259.2,0,583.23,0,583.87,0,
2438033.00,134.61,1.18,128.74,17.24,241.93,0,1081.09,291.02,1068.97,291.02,
2438022.93,270.34,11.18,268.41,178.5,256.08,0,0,0,0,0,
2438012.91,19.9,1.16,16.64,15.76,245.56,0,0,0,0,0,
2438002.89,34.63,1.53,30.17,20.54,241.93,0,0,0,0,0,
2437992.87,58.77,4.51,53.12,61.16,259.2,0,0,0,0,0,
2437982.85,18.59,31.43,13.97,499.89,241.93,0,0,0,0,0,
2437972.83,45.29,18.18,38.41,287.12,253.54,0,0,0,0,0,
2437962.81,70.45,3.88,67.86,58.06,248.17,0,0,0,0,0,
2437952.78,226.52,15.16,228.65,239.39,241.93,0,0,0,0,0,
2437942.73,263.53,10.15,263.54,170.1,259.2,0,1131.31,7.68,1127.29,7.68,
2437932.68,288.09,10.24,288.57,164.82,241.93,0,527.54,276.66,525.1,276.66,
2437922.64,63.78,2.29,61.78,33.78,248.5,0,0,0,0,0,
2437912.62,35.22,1.7,30.74,21.04,253.16,0,0,0,0,0,
2437902.60,60.95,4.64,53.41,60.37,241.93,0,0,0,0,0,
2437892.58,18.67,32.34,15.4,516.03,259.2,0,0,0,0,0,
2437882.56,43.35,17.41,41.25,276.41,241.93,0,0,0,0,0,
2437872.54,69.44,3.98,69.04,59.94,245.99,0,0,0,0,0,
2437862.52,234.17,15.4,238.56,243.41,255.75,0,0,0,0,0,
2437852.46,252.98,9.65,251.96,162.19,241.93,0,1157.94,20.07,1153.82,20.07,
2437842.42,304.89,10.91,301.22,176.45,259.23,0,511.72,270.95,503.36,270.95,
2437832.39,49.43,1.56,44.58,22.35,241.93,0,0,0,0,0,
2437822.37,17.63,1.18,18.7,19.05,241.93,0,0,0,0,0,
2437812.34,41.83,4.37,39.41,59.88,259.2,0,0,0,0,0,
2437802.32,55.92,12.13,49.58,184.03,241.94,0,0,0,0,0,
2437792.30,31.41,38.65,24.81,614.79,259.2,0,0,0,0,0,
2437782.28,43.44,1.65,42.07,24.75,241.93,0,0,0,0,0,
2437772.26,132.67,13.69,130.51,215.57,241.93,0,0,0,0,0,
2437762.22,308.56,13.86,313.64,229.07,259.2,0,219.28,0,218.55,0,
2437752.20,138.5,0.07,139.47,1.14,241.93,0,1438.42,291.02,1426.48,291.02,
2437742.16,295.33,12.1,290.94,190.4,259.2,0,6.03,0,5.89,0,
2437732.14,20.41,1.13,16.32,16.03,241.95,0,0,0,0,0,
2437722.12,21.46,1.18,19.35,16.79,241.94,0,0,0,0,0,
2437712.02,61.59,4.63,55,62.86,259.2,0,0,0,0,0,
2437702.00,25.14,27.82,21.55,442.21,241.93,0,0,0,0,0,
2437691.98,43.04,21.94,40.37,348.15,259.2,0,0,0,0,0,
2437681.96,62.21,3.44,61.85,51.88,241.93,0,0,0,0,0,
2437671.93,184.32,14.1,184.92,223.24,241.93,0,0,0,0,0,
2437661.89,299.5,11.56,300.87,192.44,259.2,0,987.92,0,983.74,0,
2437651.85,219.92,5.19,214.64,81.08,241.93,0,678.59,291.02,669.2,291.02,
2437641.78,147.09,7.36,147.27,117.81,259.2,0,0,0,0,0,
2437631.76,31.61,1.62,30.08,23.32,241.93,0,0,0,0,0,
2437621.74,56.56,4.62,49.23,59.92,241.93,0,0,0,0,0,
2437611.72,29.68,28.91,26.42,458.13,259.23,0,0,0,0,0,
2437601.71,44.18,21.22,39.18,336.58,241.93,0,0,0,0,0,
2437591.69,63.52,3.41,59.67,51.18,259.2,0,0,0,0,0,
2437581.66,184.67,14.12,185.43,223.27,241.93,0,0,0,0,0,
2437571.60,295.44,11.49,301.52,192.67,241.93,0,1031.76,0,1025.38,0,
2437561.57,241.71,5.61,236.79,87.07,259.23,0,632.82,291.02,636.88,291.02,
2437551.51,124.15,6.64,120.2,103.46,241.93,0,0,0,0,0,
2437541.49,20.34,1.26,16.46,17.84,259.2,0,0,0,0,0,
2437531.46,39.32,4.29,36.22,60.62,241.93,0,0,0,0,0,
2437521.44,61.91,7.63,53.99,115.01,241.93,0,0,0,0,0,
2437511.42,27.4,43.17,24.54,687.89,259.2,0,0,0,0,0,
2437501.41,36.09,1.09,34,16.18,241.93,0,0,0,0,0,
2437491.38,109.72,11.92,103.93,185.45,259.23,0,0,0,0,0,
2437481.35,320.91,14.79,324.69,243.01,241.93,0,0,0,0,0,
2437471.33,160.68,0.89,159.02,14.3,241.93,0,1552.95,200.7,1542.9,200.7,
2437461.29,302.58,12.02,299.73,194.66,259.2,0,115.61,90.32,115.39,90.32,
2437451.27,17.73,1.11,17.41,15.95,241.93,0,0,0,0,0,
2437441.24,14.28,1.12,13.14,13.97,259.2,0,0,0,0,0,
2437431.22,64.87,4.92,56.43,63.07,241.93,0,0,0,0,0,
2437421.20,31.32,24.22,25.69,384.99,241.93,0,0,0,0,0,
2437411.15,44.87,25.5,41.23,404.57,259.2,0,0,0,0,0,
2437401.13,52.2,2.84,51.24,43.37,241.93,0,0,0,0,0,
2437391.11,168.96,13.84,170.58,219.53,259.2,0,0,0,0,0,
2437381.05,303.8,12.41,308.52,204.78,241.93,0,876.8,0,872.07,0,
2437371.01,177.09,3.21,176.96,51.31,241.95,0,779.81,291.02,770.35,291.02,
2437360.97,210.27,9.53,209.13,151.98,259.2,0,0,0,0,0,
2437350.95,14.6,1.07,13.27,17,241.93,0,0,0,0,0,
2437340.92,66.45,4.99,57.5,66.08,259.2,0,0,0,0,0,
2437330.91,35.76,25.23,32.47,399.31,241.93,0,0,0,0,0,
2437320.89,43,25.03,41.84,397.87,241.93,0,0,0,0,0,
2437310.87,53.31,2.91,53.2,44.14,259.2,0,0,0,0,0,
2437300.84,171.15,13.86,169.72,219.17,241.93,0,0,0,0,0,
2437290.78,302.96,12.3,305.24,204.16,259.2,0,913.47,0,910.27,0,
2437280.75,180.04,3.26,177.22,51.52,241.93,0,753.42,291.02,739.87,291.02,
2437270.71,204.6,9.26,203.26,148.11,241.93,0,0,0,0,0,
2437260.69,10.19,0.93,9.47,11.58,259.2,0,0,0,0,0,
2437250.67,40.51,2.82,37.63,36.24,241.93,0,0,0,0,0,
2437240.64,68.39,4.53,59.68,63.51,259.22,0,0,0,0,0,
2437230.63,8.03,44.99,5.57,717.82,241.93,0,0,0,0,0,
2437220.61,49.38,3.37,45.29,51.2,241.93,0,0,0,0,0,
2437210.59,104.88,10.12,101.83,157.83,259.2,0,0,0,0,0,
2437200.56,279.34,14.64,285.71,231.58,241.93,0,0,0,0,0,
2437190.51,184.17,3.67,183.75,61.21,259.2,0,1347.64,100.35,1344.49,100.35,
2437180.47,316.52,12.06,311.72,190.53,241.93,0,316.31,190.67,309.67,190.67,
2437170.45,11.16,0.77,9.54,12.2,241.93,0,0,0,0,0,
2437160.43,20.68,1.2,16.64,16.59,259.2,0,0,0,0,0,
2437150.40,61.06,4.84,55.72,63.27,241.95,0,0,0,0,0,
2437140.39,33.09,19.68,29.51,311.37,259.2,0,0,0,0,0,
2437130.37,30.65,30.17,27.29,479.15,241.93,0,0,0,0,0,
2437120.35,59.82,2.46,58.13,37.02,241.93,0,0,0,0,0,
2437110.31,152.96,13.67,152.03,215.4,259.2,0,0,0,0,0,
2437100.25,311.73,12.96,315.43,214.76,241.93,0,763.84,0,760.64,0,
2437090.22,133.6,1.95,132.28,31.4,259.2,0,905.1,291.02,889.86,291.02,
2437080.16,269.03,10.62,267.3,170.7,241.93,0,0,0,0,0,
2437070.14,20.16,1.28,19.75,19.75,241.93,0,0,0,0,0,
2437060.11,65.34,5.07,56.25,64.79,259.2,0,0,0,0,0,
2437050.09,40.16,20.61,33.32,322.95,241.93,0,0,0,0,0,
2437040.08,30.98,29.59,24.8,470.52,259.2,0,0,0,0,0,
2437030.06,60.68,2.55,58.93,38.78,241.93,0,0,0,0,0,
2437020.03,155.76,13.64,156.66,216.28,241.93,0,0,0,0,0,
2437009.94,308.57,12.82,311.15,212.56,259.2,0,792.35,0,791.37,0,
2436999.91,138.66,2.09,132.76,31.16,241.93,0,868.92,291.02,859.82,291.02,
2436989.84,264.89,10.53,262.07,165.91,259.2,0,0,0,0,0,
2436979.81,12.83,0.96,8.53,12.06,241.93,0,0,0,0,0,
2436969.79,36.76,2.56,33.98,35.34,241.93,0,0,0,0,0,
2436959.77,66.91,3.84,59.81,50.06,259.2,0,0,0,0,0,
2436949.75,9.84,34.76,8.18,554.72,241.94,0,0,0,0,0,
2436939.73,43.59,14.61,39.17,230.64,259.2,0,0,0,0,0,
2436929.71,97.64,5.63,93.26,85.22,241.95,0,0,0,0,0,
2436919.69,244.9,14.53,252.28,231.06,241.93,0,0,0,0,0,
2436909.65,223.17,8.95,221.21,150.11,259.23,0,1255.35,53.04,1244.08,53.04,
2436899.59,338.55,12.15,336.06,192,241.93,0,408.37,232.55,404.45,232.55,
2436889.57,9.6,0.71,10.12,12.92,255.56,0,0,0,0,0,
2436879.55,38.33,2.75,35.1,37.07,246.15,0,0,0,0,0,
2436869.53,74.79,3.99,64.84,50.37,241.93,0,0,0,0,0,
2436859.51,9.02,35.52,6.07,566.01,259.2,0,0,0,0,0,
2436849.48,48.02,14.11,45.16,223.18,241.93,0,0,0,0,0,
2436839.47,106.92,6.43,105.77,98.71,252.77,0,0,0,0,0,
2436829.44,244.8,13.78,253.01,219.82,248.89,0,0,0,0,0,
2436819.41,219.17,8.99,219.44,150.76,241.93,0,1277.3,60.21,1266.68,60.21,
2436809.36,331.41,11.83,323.62,186.47,259.2,0,393.47,230.81,389.39,230.81,
2436799.34,11.96,0.58,9.09,7.79,241.93,0,0,0,0,0,
2436789.32,24.57,1.39,23.14,20.71,249.09,0,0,0,0,0,
2436779.29,57.78,4.77,55.21,66.15,252.81,0,0,0,0,0,
2436769.27,43.99,15.82,40.29,247.83,241.95,0,0,0,0,0,
2436759.25,30.77,34.51,26.87,549.2,259.2,0,0,0,0,0,
2436749.23,49.8,2.07,48.13,31.31,241.93,0,0,0,0,0,
2436739.21,142.64,13.62,141.97,214.31,246.14,0,0,0,0,0,
2436729.15,315.67,13.48,318.61,222.07,256.49,0,562.94,0,559.85,0,
2436719.13,135.38,1.19,134.64,18.15,241.95,0,1103.99,291.02,1090.55,291.02,
2436709.05,271.67,10.97,271.17,177.79,259.21,0,0,0,0,0,
2436699.03,19.23,1.08,18.38,16.34,241.93,0,0,0,0,0,
2436689.00,36.59,1.73,29.06,19.32,241.93,0,0,0,0,0,
2436678.98,58.4,4.63,49.87,59.77,259.2,0,0,0,0,0,
2436668.97,21.32,31.16,17.64,495.6,241.93,0,0,0,0,0,
2436658.95,43.72,18.56,40.14,293.87,259.23,0,0,0,0,0,
2436648.93,66.85,3.8,66.72,57.25,241.93,0,0,0,0,0,
2436638.90,216.75,14.95,218.21,235.89,241.93,0,0,0,0,0,
2436628.85,269.78,10.26,268.86,172.71,259.2,0,1120.53,0,1112.33,0,
2436618.80,285.78,10.04,282.44,160.44,241.93,0,539.76,291.02,532.53,291.02,
2436608.76,73.4,2.46,70.54,38.66,259.2,0,0,0,0,0,
2436598.73,34.61,1.68,33.77,23.5,241.93,0,0,0,0,0,
2436588.71,62.44,4.68,57.03,63.65,241.93,0,0,0,0,0,
2436578.69,19.42,32.09,17.34,510.31,259.2,0,0,0,0,0,
2436568.67,44.89,17.81,40,281.32,241.93,0,0,0,0,0,
2436558.65,70.45,3.89,67.48,58.25,259.2,0,0,0,0,0,
2436548.63,225.15,15.19,229.67,240.99,241.93,0,0,0,0,0,
2436538.57,263.13,9.96,260.69,167.14,241.93,0,1152.72,20.07,1149.84,20.07,
2436528.52,299.34,10.53,298.28,169.27,259.2,0,509.87,270.95,505.21,270.95,
2436518.49,66.64,1.96,65.9,32.09,241.93,0,0,0,0,0,
2436508.47,21.15,1.35,15.86,16.75,259.2,0,0,0,0,0,
